Month,DNI,Cloud Type,Dew Point,Solar Zenith Angle,Wind Speed,Relative Humidity,Temperature,Pressure
1,0,8,-18,149.98,1.4,87.61,-17,930
1,0,8,-19,146.23,1.7,84.15,-17,930
1,0,8,-19,141.91,1.9,84.14,-17,930
1,0,8,-19,137.22,2.1,81.43,-17,930
1,0,8,-19,132.29,2.2,81.42,-17,930
1,0,8,-19,127.22,2.4,86.12,-17,930
1,0,8,-19,122.08,2.5,86.12,-17,930
1,0,8,-19,116.93,2.7,84.93,-17,930
1,0,8,-19,111.8,2.8,84.92,-17,930
1,0,8,-20,106.75,3,84.15,-17,930
1,0,8,-20,101.81,3.1,84.14,-17,930
1,0,8,-20,97.02,3.3,82.21,-18,930
1,0,8,-20,92.42,3.6,75.56,-17,930
1,0,8,-19,88.05,3.9,77.95,-16,930
1,0,8,-19,83.97,4.3,65.98,-15,930
1,705,1,-18,80.23,4.8,68.83,-14,930
1,784,1,-18,76.89,5,58.51,-12,930
1,827,1,-16,74.01,5.3,63.07,-11,930
1,861,0,-16,71.64,5.4,53.82,-9,930
1,877,1,-14,69.86,5.5,61.13,-8,930
1,0,4,-14,68.69,5.5,56.55,-7,930
1,889,0,-12,68.19,5.5,62.43,-6,930
1,885,0,-12,68.35,5.4,57.83,-5,930
1,869,0,-10,69.19,5.3,64.07,-5,930
1,848,0,-10,70.67,5.1,64.05,-5,930
1,812,0,-10,72.75,4.9,66.78,-5,930
1,763,0,-10,75.37,4.3,66.77,-5,930
1,688,0,-10,78.49,3.7,69.96,-6,930
1,580,0,-10,82.03,3.6,75.51,-7,930
1,400,0,-12,85.95,3.5,76.19,-9,930
1,0,0,-12,90.17,3.9,76.18,-9,930
1,0,0,-13,94.66,4.4,75.57,-10,930
1,0,0,-13,99.36,4.5,75.55,-10,930
1,0,0,-14,104.23,4.7,77.71,-10,930
1,0,0,-14,109.23,4.6,77.69,-10,930
1,0,0,-14,114.32,4.6,73.47,-11,930
1,0,0,-14,119.46,4.4,73.45,-11,930
1,0,0,-15,124.6,4.2,75.41,-11,930
1,0,0,-15,129.71,4,75.41,-11,930
1,0,1,-15,134.71,3.8,73.34,-12,930
1,0,1,-15,139.53,3.6,73.32,-12,930
1,0,0,-15,144.04,3.4,74.46,-12,930
1,0,0,-15,148.09,3,74.43,-12,930
1,0,0,-14,151.44,2.8,78.76,-12,930
1,0,0,-14,153.81,2.5,78.73,-12,930
1,0,0,-13,154.89,2.4,85.08,-12,930
1,0,0,-13,154.53,2.3,85.07,-12,930
1,0,1,-13,152.77,2.2,91.52,-12,930
1,0,1,-13,149.88,2.2,91.52,-12,930
1,0,1,-12,146.14,2.3,95.03,-12,930
1,0,1,-12,141.84,2.7,87.72,-11,930
1,0,1,-12,137.16,3.2,89.36,-11,930
1,0,1,-12,132.24,3.4,89.37,-11,930
1,0,1,-12,127.17,3.6,89.69,-11,930
1,0,4,-12,122.03,3.6,89.71,-11,930
1,0,4,-12,116.88,3.6,88.56,-11,930
1,0,4,-12,111.75,3.6,88.59,-11,930
1,0,4,-12,106.7,3.6,87.25,-11,930
1,0,1,-12,101.75,3.6,87.27,-11,930
1,0,1,-12,96.95,3.7,85.77,-11,930
1,0,1,-12,92.34,4.1,85.8,-10,930
1,268,1,-12,87.97,4.6,86.62,-10,930
1,509,1,-12,83.88,5,80.03,-9,930
1,0,4,-12,80.13,5.4,83.85,-9,930
1,0,4,-12,76.78,5.3,77.52,-8,930
1,0,4,-10,73.89,5.2,79.57,-8,930
1,0,4,-10,71.51,5,73.63,-6,930
1,0,4,-9,69.71,4.9,77.24,-5,930
1,854,0,-9,68.54,4.9,66.39,-4,930
1,861,0,-7,68.02,5,69.39,-3,930
1,858,0,-7,68.18,4.9,64.43,-2,930
1,852,0,-6,69.01,4.8,70.19,-2,930
1,832,0,-6,70.48,4.4,70.19,-1,930
1,806,0,-6,72.56,4.1,73.8,-1,930
1,760,0,-6,75.18,3.3,73.8,-2,930
1,696,0,-6,78.3,2.5,77.19,-3,930
1,592,0,-6,81.85,2.3,83.18,-4,930
1,431,0,-8,85.76,2.2,85.65,-6,930
1,0,0,-8,89.98,2.3,85.66,-6,930
1,0,1,-8,94.47,2.5,88.74,-7,930
1,0,1,-8,99.18,2.6,88.73,-7,930
1,0,1,-8,104.05,2.7,96.07,-8,930
1,0,1,-8,109.05,2.7,96.06,-8,930
1,0,1,-8,114.14,2.8,97.15,-8,930
1,0,1,-8,119.28,3,97.13,-8,930
1,0,1,-8,124.43,3.2,98.49,-8,930
1,0,4,-8,129.53,3.4,98.48,-7,930
1,0,4,-8,134.53,3.7,98.05,-7,930
1,0,4,-8,139.34,3.7,98.04,-7,930
1,0,1,-8,143.85,3.7,95.3,-8,930
1,0,4,-8,147.89,3.7,95.28,-8,930
1,0,4,-8,151.25,3.7,93.49,-8,930
1,0,1,-8,153.62,3.9,93.46,-7,930
1,0,1,-8,154.72,4.1,93.83,-7,930
1,0,1,-8,154.37,4.3,86.83,-7,930
1,0,4,-8,152.64,4.5,88,-7,930
1,0,7,-8,149.77,4.4,87.99,-7,930
1,0,7,-8,146.05,4.4,89.51,-7,930
1,0,7,-8,141.76,4.2,89.48,-6,930
1,0,7,-8,137.09,4,90.8,-6,920
1,0,8,-8,132.18,3.7,84.08,-6,920
1,0,4,-8,127.12,3.5,83.42,-6,920
1,0,1,-8,121.98,3.4,83.4,-6,920
1,0,4,-8,116.82,3.3,86.05,-7,920
1,0,4,-8,111.7,3.4,86.03,-7,920
1,0,1,-9,106.64,3.5,89.05,-7,920
1,0,1,-9,101.69,3.6,89.03,-7,920
1,0,1,-9,96.88,3.7,85.98,-8,920
1,0,1,-9,92.27,4.1,79.57,-7,920
1,325,1,-9,87.88,4.5,80.35,-6,920
1,548,0,-9,83.79,4.7,74.42,-5,920
1,0,4,-9,80.03,5,73.26,-4,920
1,754,0,-9,76.66,5,67.93,-3,920
1,799,0,-8,73.76,5,68.03,-3,920
1,0,7,-8,71.37,5.2,63.14,-2,920
1,56,7,-7,69.56,5.4,63.41,-1,920
1,0,4,-7,68.37,5.3,58.93,0,920
1,884,0,-5,67.85,5.3,65.24,0,920
1,882,0,-5,68,5.1,65.22,0,920
1,0,7,-4,68.82,5.1,70.93,1,920
1,0,7,-4,70.29,4.6,70.93,0,920
1,24,7,-3,72.36,4.2,76.04,0,920
1,0,6,-3,74.99,3.9,76.05,0,920
1,0,6,-3,78.1,3.6,78.01,0,920
1,0,6,-3,81.65,3.6,78.01,0,920
1,0,6,-3,85.57,3.7,84.42,-1,920
1,0,7,-3,89.79,3.9,84.43,-1,920
1,0,4,-2,94.29,4.1,93.47,-1,920
1,0,7,-2,98.99,4.1,93.47,-1,920
1,0,4,-3,103.86,4.1,100,-2,920
1,0,0,-3,108.86,4.4,100,-2,920
1,0,0,-3,113.96,4.7,98.47,-3,920
1,0,1,-3,119.1,4.8,98.49,-3,920
1,0,1,-3,124.24,4.9,94.77,-3,920
1,0,1,-3,129.35,4.8,94.78,-3,920
1,0,1,-4,134.34,4.8,97.34,-3,920
1,0,4,-4,139.15,4.8,97.34,-3,920
1,0,1,-4,143.66,4.8,93.45,-4,920
1,0,1,-4,147.7,4.7,93.45,-4,920
1,0,1,-5,151.05,4.7,96.78,-4,920
1,0,4,-5,153.43,4.7,96.78,-4,920
1,0,4,-5,154.54,4.7,93.16,-5,920
1,0,4,-5,154.21,4.7,93.17,-5,920
1,0,4,-6,152.5,4.7,89.85,-5,920
1,0,1,-6,149.65,4.6,89.87,-5,920
1,0,1,-6,145.95,4.5,93.83,-5,920
1,0,1,-6,141.68,4.3,93.83,-5,920
1,0,7,-7,137.02,4.1,91.47,-6,920
1,0,4,-7,132.11,3.8,91.47,-6,920
1,0,7,-7,127.05,3.6,88.09,-6,920
1,0,7,-7,121.92,3.3,88.09,-6,920
1,0,4,-8,116.76,3.1,90.78,-7,920
1,0,1,-8,111.63,2.9,90.77,-7,920
1,0,1,-8,106.57,2.7,86.72,-7,920
1,0,1,-8,101.61,2.6,86.71,-7,920
1,0,1,-9,96.8,2.6,84.18,-7,920
1,0,1,-9,92.18,3,77.98,-6,920
1,302,1,-8,87.79,3.5,81.78,-5,920
1,525,1,-8,83.68,3.9,70.31,-4,920
1,652,0,-7,79.91,4.4,72.6,-3,920
1,0,4,-7,76.54,4.5,67.4,-1,920
1,0,7,-5,73.62,4.6,70.31,0,920
1,0,7,-5,71.22,4.5,65.34,0,920
1,0,7,-4,69.4,4.5,73.17,1,920
1,0,7,-4,68.2,4.5,68.03,1,920
1,2,7,-3,67.67,4.5,67.25,2,920
1,873,0,-3,67.81,4.4,67.22,2,920
1,869,0,-2,68.63,4.4,65.5,3,920
1,851,0,-2,70.09,3.9,65.48,3,920
1,824,0,-2,72.16,3.4,69.64,3,920
1,782,0,-2,74.79,2.8,74.75,2,920
1,716,0,-1,77.9,2.3,81.22,2,920
1,619,4,-1,81.45,2.3,87.27,1,920
1,448,7,-3,85.37,2.3,78.44,0,920
1,0,6,-3,89.6,2.4,78.43,0,920
1,0,6,-3,94.09,2.6,84.56,-1,920
1,0,7,-3,98.8,2.6,78.61,0,920
1,0,6,-2,103.67,2.7,82.77,0,920
1,0,6,-2,108.68,2.8,82.74,0,920
1,0,7,-2,113.77,3,86.14,0,920
1,0,7,-2,118.91,3.3,86.12,0,920
1,0,7,-1,124.06,3.6,86.46,0,920
1,0,7,-1,129.16,3.9,86.44,0,920
1,0,7,-2,134.15,4.2,84.55,0,920
1,0,1,-2,138.96,4.6,84.54,0,920
1,0,1,-2,143.46,5,86.78,0,920
1,0,1,-2,147.5,4.8,86.78,0,920
1,0,1,-3,150.85,4.7,81.01,-1,920
1,0,1,-3,153.23,4.2,87.18,-2,920
1,0,1,-5,154.35,3.7,85.09,-3,920
1,0,1,-5,154.04,3.5,85.09,-3,920
1,0,1,-6,152.35,3.4,83.83,-4,920
1,0,1,-6,149.52,3.3,83.82,-4,920
1,0,1,-7,145.85,3.3,84.44,-5,920
1,0,1,-7,141.59,3.2,84.42,-5,920
1,0,1,-7,136.94,3.2,79.71,-5,920
1,0,4,-7,132.04,3.1,79.68,-5,920
1,0,4,-8,126.98,3,81.71,-5,920
1,0,1,-8,121.85,2.9,81.68,-5,920
1,0,4,-9,116.7,2.9,78.94,-5,920
1,0,1,-9,111.56,2.8,73.14,-5,910
1,0,1,-9,106.5,2.8,72.53,-5,910
1,0,1,-9,101.54,2.7,72.51,-4,910
1,0,1,-8,96.72,2.7,73.55,-4,910
1,0,1,-8,92.09,2.8,63.29,-3,910
1,309,1,-7,87.69,3,66.82,-2,910
1,530,0,-7,83.57,3.4,62.06,0,910
1,0,4,-4,79.79,3.9,69.1,1,910
1,0,4,-4,76.41,4.2,64.26,2,910
1,0,6,-3,73.48,4.5,67.63,3,910
1,0,7,-3,71.07,4.8,67.6,3,910
1,0,7,-2,69.23,5.1,69.61,4,910
1,6,7,-2,68.02,5.3,64.84,4,910
1,5,4,0,67.48,5.5,65.5,5,910
1,0,4,0,67.62,5.6,65.48,5,910
1,57,7,0,68.43,5.8,68.88,6,910
1,169,7,0,69.89,5.6,68.87,5,910
1,0,7,0,71.96,5.5,69.7,5,910
1,0,7,0,74.58,5.5,74.73,4,910
1,0,6,0,77.7,5.5,80.39,4,910
1,0,6,0,81.25,5.6,86.29,3,910
1,0,6,0,85.17,5.7,87.65,3,910
1,0,6,0,89.4,6.3,87.65,3,910
1,0,6,0,93.9,7,87.03,3,910
1,0,7,0,98.61,6.7,87.03,2,910
1,0,7,0,103.48,6.5,85.89,2,910
1,0,7,0,108.49,6.3,92.26,1,910
1,0,7,0,113.58,6.1,90.87,1,910
1,0,4,0,118.72,6.2,97.68,1,910
1,0,4,0,123.87,6.4,96.36,1,910
1,0,1,0,128.97,6.6,96.39,1,910
1,0,4,0,133.96,6.8,95.52,1,910
1,0,4,0,138.76,7.2,95.56,1,910
1,0,4,0,143.26,7.6,94.25,1,910
1,0,4,0,147.29,7.9,94.3,1,910
1,0,8,0,150.64,8.3,87.24,1,910
1,0,7,0,153.02,7.9,87.28,1,910
1,0,7,0,154.15,7.5,88,1,910
1,0,7,0,153.86,7.1,94.62,0,910
1,0,7,-1,152.2,6.8,91.82,0,910
1,0,7,-1,149.39,7,91.87,0,910
1,0,7,-1,145.74,7.2,89.87,0,910
1,0,4,-1,141.49,7.3,89.9,0,910
1,0,4,-1,136.85,7.4,88.23,0,910
1,0,1,-1,131.96,7.4,88.26,0,920
1,0,1,-2,126.91,7.5,84.2,0,920
1,0,1,-2,121.78,7.3,84.23,0,920
1,0,1,-3,116.62,7.1,83.99,0,920
1,0,1,-3,111.49,7.2,84.01,0,920
1,0,4,-4,106.42,7.3,78.35,-1,920
1,0,1,-4,101.45,7,78.37,-1,920
1,0,1,-4,96.63,6.8,74.95,-1,920
1,0,1,-4,91.99,6.7,69.71,0,920
1,332,0,-4,87.58,6.7,69.98,0,920
1,553,0,-4,83.46,6.7,70,0,920
1,684,0,-4,79.67,6.8,68.38,1,920
1,762,0,-4,76.27,6.8,63.66,2,920
1,816,0,-3,73.33,6.8,62.31,3,920
1,851,0,-3,70.9,6.9,62.3,3,920
1,874,0,-3,69.06,7,58.81,4,920
1,889,0,-3,67.84,6.9,58.79,4,920
1,893,0,-3,67.29,6.9,54.37,5,920
1,892,0,-3,67.42,6.6,54.36,5,920
1,880,0,-3,68.22,6.3,54.53,6,920
1,864,0,-3,69.68,5.8,54.52,5,920
1,839,0,-3,71.75,5.4,55.79,5,920
1,799,0,-3,74.37,4.8,59.82,4,920
1,740,0,-2,77.49,4.2,65.17,3,920
1,647,7,-2,81.04,3.8,75.15,1,920
1,488,7,-3,84.96,3.4,76.77,0,920
1,0,7,-3,89.2,3.2,76.75,0,920
1,0,1,-3,93.7,3,75.57,0,920
1,0,7,-3,98.41,2.9,75.53,0,920
1,0,7,-3,103.29,2.9,75.48,0,920
1,0,7,-3,108.3,2.9,75.45,0,920
1,0,7,-4,113.39,2.9,72.17,0,920
1,0,7,-4,118.53,3,72.16,0,920
1,0,7,-4,123.68,3.2,70.66,0,910
1,0,7,-4,128.78,3.3,70.65,0,910
1,0,7,-4,133.77,3.4,71.22,0,910
1,0,7,-4,138.57,3.5,71.21,0,910
1,0,7,-4,143.06,3.7,72.25,0,910
1,0,4,-4,147.09,3.9,72.25,0,910
1,0,7,-4,150.43,4.2,73,0,910
1,0,4,-4,152.81,4.1,73.01,0,910
1,0,7,-4,153.95,4.1,78.34,0,910
1,0,1,-4,153.67,3.9,78.34,0,910
1,0,1,-4,152.03,3.7,77.13,-1,910
1,0,1,-4,149.25,3.4,77.14,-1,910
1,0,1,-4,145.61,3.2,80.73,-1,910
1,0,1,-4,141.39,3.2,80.74,-1,910
1,0,1,-4,136.76,3.3,81.42,-1,910
1,0,1,-4,131.87,3,81.4,-1,910
1,0,1,-4,126.83,2.8,82.92,-1,910
1,0,1,-4,121.7,2.7,82.92,-1,910
1,0,1,-4,116.54,2.7,85.66,-2,910
1,0,1,-4,111.41,2.6,85.67,-1,910
1,0,1,-3,106.33,2.5,91.7,-1,910
1,0,1,-3,101.36,2.2,91.69,-1,910
1,0,1,-2,96.53,2,95.97,-1,910
1,0,4,-2,91.89,1.8,89.18,0,910
1,0,4,-1,87.47,1.7,87.95,0,910
1,0,4,-1,83.33,2,81.82,1,910
1,632,1,0,79.53,2.3,82.27,2,910
1,0,7,0,76.12,2.1,82.26,3,910
1,0,7,0,73.17,2,79.79,4,910
1,0,6,0,70.74,1.7,79.75,3,910
1,0,6,0,68.88,1.4,85.62,3,910
1,8,6,0,67.65,1.8,85.62,3,910
1,10,6,1,67.09,2.3,89.48,3,910
1,22,6,1,67.21,2.5,89.47,3,910
1,102,7,2,68.01,2.8,93.96,3,910
1,378,7,2,69.46,3.6,93.93,4,910
1,72,7,2,71.53,4.4,91.32,5,910
1,254,7,2,74.16,4.7,91.31,5,910
1,521,7,2,77.28,5.1,87.9,5,910
1,408,6,2,80.83,4.6,94.33,4,910
1,302,6,0,84.76,4.1,82.54,3,910
1,0,7,0,88.99,3.8,88.63,3,910
1,0,4,-1,93.5,3.5,80.1,3,910
1,0,4,-1,98.21,3.3,86.05,2,910
1,0,7,-1,103.09,3.1,81.64,1,910
1,0,7,-1,108.1,3.2,87.74,1,910
1,0,7,-1,113.2,3.3,86.54,1,910
1,0,7,-1,118.34,3.5,86.54,1,910
1,0,8,-1,123.49,3.8,89.55,1,910
1,0,7,-1,128.58,4.1,89.56,1,910
1,0,4,-1,133.57,4.4,85.1,1,910
1,0,4,-1,138.36,5.5,85.11,1,910
1,0,0,-1,142.85,6.6,77.92,2,910
1,0,4,-1,146.87,6.9,77.93,2,910
1,0,1,-1,150.21,7.2,77.83,2,920
1,0,1,-1,152.59,7.1,77.83,2,920
1,0,0,-1,153.74,7.1,78.06,2,920
1,0,1,-1,153.48,6.8,83.86,1,920
1,0,1,-1,151.86,6.6,83.49,1,920
1,0,1,-1,149.1,6.6,83.49,1,920
1,0,1,-1,145.49,6.6,83.02,1,920
1,0,1,-1,141.27,6.7,83.02,1,920
1,0,1,-1,136.66,6.9,82.79,1,920
1,0,1,-1,131.78,6.9,82.8,1,920
1,0,4,-1,126.74,6.9,83.05,1,920
1,0,4,-1,121.61,7.2,83.06,1,920
1,0,4,-1,116.46,7.6,84.48,2,920
1,0,4,-1,111.32,7.7,84.49,2,920
1,0,4,-1,106.24,7.9,86.15,2,920
1,0,1,-1,101.26,8.1,86.16,2,920
1,0,1,-1,96.43,8.4,80.49,2,920
1,0,1,-1,91.78,8.1,80.5,2,920
1,322,0,-1,87.35,7.8,80.36,2,920
1,539,0,-1,83.2,7.4,80.37,2,920
1,662,0,0,79.39,7.1,75.67,3,920
1,740,4,0,75.97,7.2,75.67,4,920
1,782,0,0,73.01,7.3,70.81,5,920
1,70,4,0,70.56,8,70.8,5,920
1,0,7,-1,68.69,8.8,64.73,5,920
1,17,7,-1,67.45,8.6,69.4,5,920
1,0,7,-1,66.88,8.4,69.7,5,920
1,0,8,-1,67,8,69.7,5,920
1,34,4,-1,67.79,7.7,68.53,5,920
1,156,8,-1,69.24,7.7,68.53,5,920
1,771,0,-1,71.31,7.8,62.4,5,920
1,727,0,-1,73.94,7.4,66.93,4,920
1,656,0,-1,77.06,7,66.83,4,920
1,559,4,-1,80.61,6.4,71.72,3,920
1,402,0,-1,84.54,5.9,76.96,2,920
1,148,0,-1,88.78,5.6,82.68,1,920
1,0,4,-1,93.29,5.3,82.62,1,920
1,0,4,-1,98.01,5.1,88.81,0,920
1,0,4,-1,102.89,5.1,88.47,0,920
1,0,4,-1,107.9,5.1,88.47,0,920
1,0,4,-1,113,5.1,87.74,0,920
1,0,4,-1,118.14,5,87.74,0,920
1,0,8,-1,123.29,4.9,87.29,0,920
1,0,7,-1,128.39,4.6,87.3,0,920
1,0,7,-1,133.37,4.3,87.1,0,920
1,0,7,-1,138.16,3.8,87.11,0,920
1,0,7,-2,142.64,3.4,92.84,0,920
1,0,7,-2,146.66,3.1,92.85,0,920
1,0,7,-2,149.99,2.9,91.52,-1,920
1,0,7,-2,152.37,2.9,91.53,-1,920
1,0,7,-2,153.52,2.9,97.19,-1,920
1,0,7,-2,153.28,3,90.32,-1,920
1,0,7,-2,151.68,3.3,89.88,-1,920
1,0,7,-2,148.94,3.4,89.88,-1,920
1,0,7,-2,145.35,3.6,89.73,-1,920
1,0,7,-2,141.15,3.8,89.72,-1,920
1,0,7,-2,136.55,4,89.53,-1,920
1,0,6,-2,131.68,4.1,89.52,-1,920
1,0,7,-2,126.64,4.2,89.01,-1,920
1,0,7,-2,121.52,4.3,89.01,-1,920
1,0,7,-2,116.36,4.4,88.41,-1,920
1,0,7,-2,111.22,4.4,88.41,-1,920
1,0,7,-2,106.14,4.4,87.65,-1,920
1,0,7,-2,101.16,4.5,87.65,-1,920
1,0,7,-2,96.32,4.6,86.59,-1,920
1,0,7,-2,91.66,4.6,86.61,0,920
1,0,7,-2,87.22,4.8,87.02,0,920
1,0,7,-2,83.07,5,80.93,0,920
1,167,4,-2,79.24,5.3,82.67,0,920
1,698,0,-2,75.81,5.4,76.94,1,920
1,748,0,-2,72.84,5.6,73.18,2,920
1,787,0,-2,70.38,5.8,73.18,3,920
1,806,0,-2,68.5,6,67.11,4,920
1,822,0,-2,67.25,6.3,67.1,4,920
1,825,0,-3,66.67,6.7,57.91,4,920
1,825,0,-3,66.78,6.9,57.91,4,920
1,820,0,-4,67.57,7.1,53.64,4,920
1,13,4,-4,69.02,7,53.65,4,920
1,780,1,-4,71.08,7,52.6,4,920
1,0,4,-4,73.71,6.4,56.45,3,920
1,33,4,-4,76.84,5.9,61.7,3,920
1,17,4,-4,80.4,5.4,66.29,1,920
1,422,1,-4,84.33,5,70.7,0,920
1,0,4,-4,88.57,5,70.71,0,920
1,0,4,-4,93.08,5.1,69.97,0,920
1,0,4,-4,97.8,4.9,69.98,0,920
1,0,4,-4,102.69,4.8,75.35,-1,920
1,0,4,-4,107.7,4.9,75.35,-1,920
1,0,4,-4,112.8,5,76.35,-1,920
1,0,4,-4,117.95,5.1,76.35,-1,920
1,0,4,-4,123.09,5.3,78.35,-1,920
1,0,7,-4,128.18,5.4,78.35,-1,920
1,0,7,-3,133.17,5.5,80.47,-1,920
1,0,7,-3,137.95,5.2,80.48,-1,920
1,0,8,-3,142.43,5,82.09,-1,920
1,0,4,-3,146.44,4.9,82.1,-1,920
1,0,4,-3,149.76,4.8,83.24,-1,920
1,0,4,-3,152.14,4.7,83.24,-1,920
1,0,8,-3,153.3,4.7,83.49,-1,920
1,0,7,-3,153.07,4.6,83.51,-1,920
1,0,7,-3,151.5,4.6,88.83,-1,920
1,0,4,-3,148.78,4.6,88.85,-1,920
1,0,4,-4,145.21,4.7,86.16,-1,930
1,0,1,-4,141.02,4.9,86.18,-1,930
1,0,4,-4,136.43,5.1,82.25,-2,930
1,0,4,-4,131.57,5,82.27,-2,930
1,0,4,-5,126.54,5,78.92,-2,930
1,0,4,-5,121.42,4.9,78.95,-2,930
1,0,4,-5,116.26,4.8,82.43,-2,930
1,0,4,-5,111.12,4.6,82.46,-2,930
1,0,4,-5,106.04,4.5,80.69,-2,930
1,0,8,-5,101.05,4.2,80.71,-2,930
1,0,4,-5,96.2,4,80.16,-3,930
1,0,4,-5,91.53,4,80.18,-2,930
1,0,7,-5,87.09,4,81.47,-2,930
1,0,7,-5,82.93,4,75.67,-1,930
1,285,8,-5,79.09,4.1,72.66,-1,930
1,0,4,-5,75.65,4,67.56,0,930
1,0,4,-5,72.66,4,68.87,0,930
1,0,4,-5,70.19,3.9,68.85,0,930
1,0,4,-5,68.3,3.8,68.2,0,930
1,5,4,-5,67.04,3.7,68.18,0,930
1,4,4,-5,66.45,3.6,67.39,0,930
1,252,4,-5,66.55,3.4,67.39,0,930
1,97,4,-5,67.34,3.3,66.73,1,930
1,0,4,-5,68.79,3,66.73,1,930
1,0,4,-5,70.85,2.7,66.52,1,930
1,753,0,-5,73.48,2,66.51,0,930
1,682,0,-4,76.61,1.3,70.09,0,930
1,589,0,-4,80.17,1,70.09,0,930
1,443,0,-5,84.11,0.7,70.08,-1,930
1,199,1,-5,88.36,0.8,70.09,-1,930
1,0,1,-6,92.87,0.9,73.49,-2,930
1,0,1,-6,97.6,1,73.48,-2,930
1,0,1,-6,102.49,1.2,78.46,-3,930
1,0,1,-6,107.5,1.5,78.44,-3,930
1,0,1,-6,112.6,1.9,83.7,-3,930
1,0,1,-6,117.75,2.5,83.68,-3,930
1,0,1,-6,122.89,3.1,83.6,-3,930
1,0,1,-6,127.98,3.7,83.57,-3,930
1,0,1,-6,132.96,4.4,83.89,-3,930
1,0,1,-6,137.74,4.6,83.87,-3,930
1,0,1,-6,142.21,4.9,83.81,-3,930
1,0,1,-6,146.21,5.1,83.78,-3,930
1,0,1,-6,149.53,5.3,83.23,-3,930
1,0,4,-6,151.91,5.3,77.22,-3,920
1,0,4,-6,153.07,5.4,76.41,-3,920
1,0,4,-6,152.86,5.4,76.39,-3,920
1,0,7,-6,151.3,5.5,75.12,-3,920
1,0,4,-6,148.61,5.5,75.09,-2,920
1,0,4,-7,145.05,5.5,73.71,-2,920
1,0,7,-7,140.89,5.4,68.42,-2,920
1,0,7,-7,136.31,5.4,67.12,-2,920
1,0,4,-7,131.45,5.3,67.1,-2,920
1,0,1,-7,126.43,5.2,65.96,-2,920
1,0,1,-7,121.31,5,65.95,-2,920
1,0,1,-7,116.16,4.9,65.21,-2,920
1,0,0,-7,111.01,4.8,65.21,-2,920
1,0,4,-7,105.93,4.7,64.4,-2,920
1,0,4,-7,100.93,4.8,64.39,-2,920
1,0,1,-7,96.08,4.9,63.9,-2,920
1,0,1,-7,91.4,5,59.38,-1,920
1,0,4,-7,86.95,5.2,60.02,-1,920
1,0,4,-7,82.78,5.2,55.81,0,920
1,692,1,-7,78.93,5.3,57.64,0,920
1,0,4,-7,75.48,5.4,53.63,1,920
1,0,4,-7,72.47,5.5,51.13,2,920
1,844,1,-7,69.99,5.7,47.61,3,920
1,858,1,-7,68.09,5.9,44.46,4,920
1,872,0,-7,66.82,5.8,44.44,5,920
1,877,0,-7,66.23,5.7,41.56,6,920
1,877,0,-7,66.32,5.5,41.55,6,920
1,870,0,-6,67.1,5.4,39.6,6,920
1,129,4,-6,68.55,4.9,42.43,6,920
1,833,0,-5,70.62,4.4,46.02,6,920
1,796,0,-5,73.25,3.7,49.35,5,920
1,743,0,-4,76.38,3.1,57.8,4,920
1,659,0,-4,79.95,3.1,62.05,2,920
1,526,4,-5,83.89,3.2,63.85,1,920
1,288,0,-5,88.14,3.4,68.63,1,920
1,0,0,-4,92.66,3.7,69.07,1,920
1,0,1,-4,97.39,3.9,69.07,1,920
1,0,1,-4,102.28,4.1,71.07,1,920
1,0,4,-4,107.3,4.3,71.06,0,920
1,0,7,-4,112.4,4.5,72.43,0,920
1,0,7,-4,117.54,4.6,72.42,0,920
1,0,8,-3,122.69,4.7,74.56,0,920
1,0,4,-3,127.78,4.8,74.56,0,920
1,0,4,-3,132.75,4.9,77.45,0,920
1,0,4,-3,137.53,4.8,77.46,0,920
1,0,4,-2,141.99,4.7,80.59,0,920
1,0,4,-2,145.98,4.4,80.61,0,920
1,0,4,-2,149.3,4.1,82.87,0,920
1,0,4,-2,151.67,4,82.89,0,920
1,0,1,-2,152.84,3.9,85.56,0,920
1,0,1,-2,152.64,3.6,85.58,0,920
1,0,1,-1,151.1,3.4,88.19,0,920
1,0,1,-1,148.43,3.3,88.21,0,920
1,0,1,-1,144.9,3.2,89.56,0,920
1,0,1,-1,140.75,3.1,89.57,0,920
1,0,1,-1,136.18,3,96.14,0,920
1,0,1,-1,131.33,2.9,96.15,0,920
1,0,4,-1,126.31,2.8,94.62,0,920
1,0,1,-1,121.2,2.7,94.63,0,920
1,0,4,-2,116.04,2.6,92.88,-1,920
1,0,4,-2,110.9,2.6,92.89,-1,920
1,0,1,-2,105.81,2.6,91.57,-1,920
1,0,1,-2,100.81,2.5,91.58,-1,920
1,0,1,-2,95.95,2.5,90.66,-1,920
1,0,1,-2,91.27,2.9,84.31,0,920
1,306,0,-1,86.8,3.3,86.48,0,920
1,509,0,-1,82.62,3.7,80.47,1,920
1,630,0,-1,78.76,4.1,77.59,2,920
1,711,0,-1,75.3,4.2,72.28,3,920
1,766,0,-1,72.28,4.4,69.65,4,920
1,804,1,-1,69.79,4.6,64.94,5,920
1,109,4,0,67.88,4.9,61.41,6,920
1,843,1,0,66.6,5,61.39,7,920
1,357,4,0,65.99,5.2,58.06,8,920
1,856,1,0,66.08,5.2,58.04,8,920
1,851,0,0,66.86,5.3,54.81,8,920
1,265,4,0,68.31,4.7,58.67,7,920
1,813,0,0,70.38,4.2,60.73,7,920
